genre,artist,title,lyrics,year,valence,arousal,dominance,coverage,emotion_label
classic-pop,Elvis Presley,Are You Lonesome Tonight,"Are you lonesome tonight? Do you miss me tonight? Are you sorry we drifted apart? Does your memory stray to a brighter summer day When I kissed you and called you sweetheart? Do the chairs in your parlor seem empty and bare? Do you gaze at your doorstep and picture me there? Is your heart filled with pain? Shall I come back again? Tell me, dear, are you lonesome tonight? I wonder if you are lonesome tonight You know someone said that the world's a stage, and each must play a part Fate had me playing in love with you as my sweetheart Act one was where we met I loved you at first glance You read your lines so cleverly and never missed a cue Then came act two You seemed to change, you acted strange And why I've never known Honey, you lied when you said you loved me And I had no cause to doubt you But I'd rather go on hearing your lies Than to go on living without you Now the stage is bare, and I'm standing there With emptiness all around And if you won't come back to me Then they can bring the curtain down Is your heart filled with pain? Shall I come back again? Tell me, dear, are you lonesome tonight?",1960,0.07417105263157896,-0.08024342105263157,-0.02848026315789474,0.6909090909090909,sad
classic-pop,Santana,Black Magic Woman/Gypsy Queen,"Got a black magic woman Got a black magic woman I got a black magic woman Got me so blind I can't see That she's a black magic woman She's tryin' to make a Devil out of me Don't turn your back on me, baby Don't turn your back on me, baby Yes, don't turn your back on me, baby Stop messin' 'round with your tricks Don't turn your back on me, baby You just might pick up my magic sticks Got your spell on me, baby You got your spell on me, baby Yes, you got your spell on me, baby Turnin' my heart into stone I need you so bad, magic woman I can't leave you alone",1970,0.13566176470588237,0.04351470588235294,0.018823529411764715,0.5714285714285714,happy
classic-pop,Danny and the Juniors,At the Hop,"Bah, bah, bah, bah Bah, bah, bah, bah Bah, bah, bah, bah Bah, bah, bah, bah, at the hop Well, you can rock, it you can roll it Do the stomp and even stroll it at the hop When the record starts spinnin' You Chalypso and you Chicken at the hop Do the dance sensations that are sweepin' the nation at the hop Let's go to the hop Let's go to the hop Let's go to the hop Let's go to the hop Oh, baby Come on, let's go to the hop Well, you can swing it, you can groove it You can really start to move it at the hop Where the jockey is the smoothest And the music is the coolest at the hop All the cats and the chicks can get their kicks at the hop Let's go Let's go to the hop Let's go to the hop Let's go to the hop Oh, baby Let's go to the hop Come on, let's go to the hop Let's go! Well, you can rock it you can roll it Do the stomp and even stroll it at the hop When the record starts spinnin' You Chalypso and you Chicken at the hop Do the dance sensations that are sweepin' the nation at the hop You can swing it, you can groove it You can really start to move it at the hop Where the jockey is the smoothest And the music is the coolest at the hop All the cats and the chicks going to get their kicks at the hop Let's go Let's go to the hop Let's go to the hop Oh, baby Let's go to the hop Oh, baby Let's go to the hop Come on, let's go to the hop Bah, bah, bah, bah Bah, bah, bah, bah Bah, bah, bah, bah Bah, bah, bah, bah, at the hop!",1957,0.09571910112359552,-0.04905056179775281,-0.027415730337078652,0.5650793650793651,angry
classic-pop,Manfred Mann,Do Wah Diddy Diddy,"There she was just walkin' down the street Singin', Do wah diddy, diddy, dum diddy do Snappin' her fingers and shufflin' her feet Singin', Do wah diddy diddy, dum diddy do She looked good Looked good She looked fine Looked fine She looked good, she looked fine And I nearly lost my mind Before I knew it she was walkin' next to me Singin', Do wah diddy diddy, dum diddy do Holdin' my hand just as natural as can be Singin', Do wah diddy diddy, dum diddy do We walked on Walked on To my door My door We walked on to my door Then we kissed a little more Whoa-oh, oh-oh I knew we was falling in love Yes, I did and so I told her All the things, I'd been dreamin' of Now we're together nearly every single day Singin', Do wah diddy diddy, dum diddy do We're so happy and that's how we're gonna stay Singin', Do wah diddy diddy, dum diddy do Well, I'm hers I'm hers She's mine She's mine I'm hers, she's mine Wedding bells are gonna chime Whoa-oh, oh-oh I knew we was falling in love Yes, I did and so I told her All the things, I'd been dreamin' of Now we're together nearly every single day Singin', Do wah diddy diddy, dum diddy do We're so happy and that's how we're gonna stay Singin', Do wah diddy diddy, dum diddy do Well, I'm hers I'm hers She's mine She's mine I'm hers, she's mine Wedding bells are gonna chime Whoa-oh, oh-oh, oh, yeah Do wah diddy diddy, dum diddy do, we'll sing it Do wah diddy diddy Oh, yeah, dum diddy do Oh, oh, yeah Do wah diddy diddy, dum diddy do...",1964,0.2189788732394366,-0.04892957746478874,0.00547887323943662,0.4781144781144781,happy
classic-pop,Roberta Flack,The First Time I Ever Saw Your Face,"The first time ever I saw your face I thought the sun rose in your eyes And the moon and the stars were the gifts you gave To the dark and the endless skies And the first time ever I kissed your mouth I felt the earth move in my hand Like the trembling heart of a captive bird That was there at my command, my love And the first time ever I lay with you I felt your heart so close to mine And I knew our joy would fill the earth And last 'til the end of time, my love The first time ever I saw Your face Your face Your face Your face",1969,0.14423376623376621,-0.10497402597402597,0.07945454545454544,0.6637931034482759,relaxed
classic-pop,Everly Brothers,Bye Bye Love,"Bye, bye, love Bye, bye, happiness Hello, loneliness I think I'm gonna cry Bye, bye, love Bye, bye, sweet caress Hello, emptiness I feel like I could die Bye, bye, my love, goodbye There goes my baby with someone new She sure looks happy, I sure am blue She was my baby 'till he stepped in Goodbye to romance that might've been Bye, bye, love Bye, bye, happiness Hello, loneliness I think I'm gonna cry Bye, bye, love Bye, bye, sweet caress Hello, emptiness I feel like I could die Bye, bye, my love, goodbye I'm through with romance, I'm through with love I'm through with counting the stars above And here's the reason that I'm so free My lovin' baby is through with me Bye, bye, love Bye, bye, happiness Hello, loneliness I think I'm gonna cry Bye, bye, love Bye, bye, sweet caress Hello, emptiness I feel like I could die Bye, bye, my love, goodbye Bye, bye, my love, goodbye Bye, bye, my love, goodbye Bye, bye, my love, goodbye",1957,0.10834328358208956,-0.046664179104477614,-0.10771641791044774,0.7745664739884393,angry
classic-pop,The Staple Singers,I'll take you there,"Oh, oh, mmm I know a place Uh, ain't nobody cryin' Ain't nobody worried, no Ain't no smilin' faces, mmm, no, no Lyin' to the races Help me, come on, come on Somebody help me now I'll take you there Help me, y'all I'll take you there Help me now I'll take you there Oh I'll take you there Oh, oh, mercy I'll take you there Oh, let me take you there I'll take you there Oh, oh, let me take you there I'll take you there Play your, play your, play, play, play your, play your piano now Alright, ah, do it, do it, come on, now Play on it, play on it, big daddy, now Daddy, daddy, daddy, play your, mmm Ooh, Lord, alright now Baby, little Davey, easy now, help me out Come on, little Davey, alright Mmm, mmm, mmm, mmm Sock it, sock it, ah, oh, ah I know a place, y'all I'll take you there Ain't nobody cryin', alright I'll take you there Ain't nobody worried I'll take you there No smilin' faces I'll take you there Uh-uh Lyin' to the races, I'll take you there Oh, no, no, oh I'll take you there Oh, oh, oh I'll take you there Mercy now I'll take you there I'm callin', callin', callin' for mercy I'll take you there Mercy, mercy I'll take you there Let me I'll take you there Oh, oh, I'll take you there I'll take you there Oh, I wanna take you there I'll take you there Just take me by the hand, let me I'll take you there Let me, let me, let me, let me lead, lead the way, oh I'll take you there Let me take you there I'll take you there Let me take you there I'll take you there Ain't no smilin' faces I'll take you there Up in here, lyin' to the races I'll take you there You oughta, you gotta, gotta, gotta let me, let me I'll take you there Take you, take you, take you over there I'll take you there Ooh, oh, oh, alright I'll take you there Oh, alright I'll take you there Oh, oh I'll take you there Ah, oh, yeah I'll take you there Oh, yeah I'll take you there Let me lead the way I'll take you there Let me, let me, let me lead the way I'll take you there I'll take you there Oh, mmm I'll take you there You won't have to pay, oh, oh, no",1963,0.19470909090909091,-0.058963636363636364,-0.1058318181818182,0.5238095238095238,relaxed
classic-pop,New Vaudeville Band,Winchester Cathedral,"Winchester Cathedral You're bringing me down You stood and you watched as My baby left town You could have done something But you didn't try You didn't do nothing You let her walk by Now everyone knows just how much I needed that gal She wouldn't have gone far away If only you'd started ringing your bell Winchester Cathedral You're bringing me down You stood and you watched as My baby left town Oh-bo-de-oh-do, oh-bo-de-oh-do Oh-bo-de-oh-do, do-do-duh",1966,0.07426,-0.13790000000000002,-0.002160000000000001,0.5494505494505495,sad
classic-pop,Petula Clark,Downtown,"When you're alone and life is making you lonely You can always go downtown When you've got worries, all the noise and the hurry Seems to help, I know, downtown Just listen to the music of the traffic in the city Linger on the sidewalk where the neon signs are pretty How can you lose? The lights are much brighter there You can forget all your troubles, forget all your cares So go downtown Things will be great when you're downtown No finer place for sure, downtown Everything's waiting for you Don't hang around and let your problems surround you There are movie shows downtown Maybe you know some little places to go to Where they never close downtown Just listen to the rhythm of a gentle bossa nova You'll be dancing with 'em too before the night is over Happy again The lights are much brighter there You can forget all your troubles, forget all your cares So go downtown Where all the lights are bright, downtown Waiting for you tonight, downtown You're gonna be alright now, downtown Downtown Downtown And you may find somebody kind to help and understand you Someone who is just like you and needs a gentle hand to Guide them along So maybe I'll see you there We can forget all our troubles, forget all our cares So go downtown Things will be great when you're downtown Don't wait a minute more, downtown Everything is waiting for you, downtown Downtown downtown Downtown downtown Downtown downtown Downtown downtown",1965,0.05503108808290156,-0.05518652849740933,0.023756476683937818,0.7628458498023716,sad
classic-pop,Carpenters,They Long to Be Close to You,"Why do birds suddenly appear Every time you are near? Just like me, they long to be Close to you Why do stars fall down from the sky Every time you walk by? Just like me, they long to be Close to you On the day that you were born, the angels got together And decided to create a dream come true So they sprinkled moon dust in your hair Of gold and starlight in your eyes of blue That is why all the girls in town Girls in town Follow you all around Follow you all around Just like me, they long to be Close to you On the day that you were born, the angels got together And decided to create a dream come true So they sprinkled moon dust in your hair Of gold and starlight in your eyes of blue That is why all the girls in town Girls in town Follow you all around Follow you all around Just like me, they long to be Close to you Just like me, they long to be Just like me Close to you Wa-ah-ah, close to you Wa-ah-ah, close to you Ha-ah-ah, close to you Wa-ah-ah, close to you Wa-ah-ah, close to you Wa-ah-ah, close to you Wa-ah-ah, close to you",1970,0.1482611464968153,-0.10110828025477708,0.009872611464968158,0.6885964912280702,relaxed
