genre,artist,title,lyrics,year,valence,arousal,dominance,coverage,emotion_label
hip-hop,"2Pac, K-Ci & JoJo",How Do U Want It,"How do you want it? How do you feel? Comin' up as a nigga in the cash game Livin' in the fast lane, I'm for real How do you want it yeah? How do you feel? Comin' up as a nigga in the cash game Livin' in the fast lane, I'm for real I love the way you activate your hips and push your ass out Got a nigga wantin' it so bad, I'm about to pass out Wanna dig you, and I can't even lie about it Baby, just alleviate your clothes, time to fly up out it Catch you at a club, oh shit, you got me fiendin' Body talkin' shit to me, but I can't comprehend the meanin' Now, if you wanna roll with me, then here's your chance Doin' eighty on the freeway, police, catch me if you can Forgive me, I'm a rider, still I'm just a simple man All I want is money, fuck the fame, I'm a simple man Mr. International, player with the passport Just like Aladdin, bitch, get you anything you ask for It's either him or me; Champagne, Hennessy A favorite of my homies when we floss on our enemies Witness as we creep to a low speed, peep what a ho need Puff some mo' weed, funk, ya don't need Approachin' hoochies with a passion, been a long day But I've been driven by attraction in a strong way Your body is bangin', baby, I love it when you flaunt it Time to give it to daddy, nigga, now tell me how you want it How do you want it? How does it feel? Comin' up as a nigga in the cash game Livin' in the fast lane, I'm for real How do you want it? How do you feel? Comin' up as a nigga in the cash game Livin' in the fast lane, I'm for real Tell me is it cool to fuck? Did you think I come to talk? Am I a fool or what? Positions on the floor, it's like erotic Ironic, 'cause I'm somewhat psychotic I'm hittin' switches on bitches Like I been fixed with hydraulics Up and down like a roller coaster I'm up inside ya, I ain't quittin' 'til the show is over 'Cause I'm a rider, in and out just like a robbery I'll probably be a freak and let you get on top of me Get her rockin' these, nights full of Alizé A livin' legend you ain't heard about These niggas play these Cali days C. Delores Tucker, you's a motherfucker Instead of tryin' to help a nigga, you destroy a brother Worse than the others; Bill Clinton, Mister Bob Dole You're too old to understand the way the game's told You're lame so I gotta hit you with the hot facts Once I'm released, I'm makin' millions, nigga, top that They wanna censor me; they'd rather see me in a cell Livin' in hell, only a few of us'll live to tell Now everybody talkin' about us, I could give a fuck I'd be the first one to bomb and cuss Nigga, tell me how you want it How do you want it? How do you feel? Comin' up as a nigga in the cash game Livin' in the fast lane, I'm for real How do you want it? How do you feel? Comin' up as a nigga in the cash game Livin' in the fast lane, I'm for real Raised as a youth, tell the truth I got the scoop on how to get a bulletproof Nigga shot ya from the roof Before I was a teenager, mobile phone, Skypager Game rules, I'm livin' major My adversaries is lookin' worried They paranoid of gettin' buried One of us gon' see the cemetery My only hope to survive if I wish to stay alive Gettin' high, see the demons in my eyes, before I die I wanna live my life and ball, make a couple million And then I'm chillin', fade 'em all These taxes got me crossed up and people tryin' to sue me Media is in my business and they actin' like they know me But I'ma mash out and peel out I'm with a clique that’s quick to whip that fuckin' steel out Yeah nigga, it's some new shit so better get up on it When you see me, tell a nigga how you want it How do you want it? How do you want it? How do you feel? Comin' up as a nigga in the cash game Livin' in the fast lane, I'm for real How do you want it? How do you feel? Comin' up as a nigga in the cash game Livin' in the fast lane, I'm for real How do you want it? How do you feel? Comin' up as a nigga in the cash game Livin' in the fast lane, I'm for real How do you want it? How do you feel? Comin' up as a nigga in the cash game Livin' in the fast lane, I'm for real",1996,0.12812689393939397,0.06396969696969698,0.0904375,0.6211764705882353,happy
hip-hop,Drake,The Language,"Yeah Yeah, yeah Yeah, yeah Yeah, yeah Yeah, yeah Look, look I don't know why they been lyin', but your shit is not that inspirin' Bank account statement just look like I'm ready for early retirement Fuck any nigga that's talking that shit just to get a reaction Fuck going platinum, I look at my wrist and it's already platinum I am the kid with the motor mouth I am the one you should worry 'bout I don't know who you're referring to Who is this nigga you heard about? Someone just talking that bullshit Man, someone just gave you the run-around Niggas downplayin' the money But that's what you do when the money down I don't waste time puttin' money down I just go straight to who got it and buy it in cash Pussy so good that you gotta come see me on tour And you gotta fly in first class This has been years in the makin' It's all for the city, they know I come right every summer Cash Money Records forever, I'm always big timin' Bitch, I came up right under Stunna, you know it Jealousy in the air tonight, I could tell I will never understand that, but, oh well Been ready, it's real, I don't know about you She just want to smoke and fuck I said, Girl, that's all that we do Okay, now you're talkin' my language Now you're talkin' my language Now you're talkin' my language Now you're talkin' my language Been ready, it's real, I don't know about you She just want to smoke and fuck I said, Girl, that's all that we do I'm 'bout to roll one and light it And, fuck it, man, no one's invited I got to kill off the weak shit that's got all you niggas excited I can't even listen, you wildin' I'd much rather sit here in silence I send all my money to banks in the islands And eat with Italians, I do People are funny You don't even know 'bout the shit that I been through I just want some head in a comfortable bed It could all be so simple Talkin' that shit with your back to me Just know it always get back to me Come get your girl She been here for three days and she way too attached to me Hate when they get too attached to me I got to get on the bus and get back on the road Get what I can out the country And then I just get on the jet and go back to the cold Can't even drive with the top off Been workin' so hard on the album, I missed the whole summer I just might bring in some girls from Miami to heat up the city And that's word to Stunna, you know it Jealousy in the air tonight, I could tell I will never understand that, but, oh well Been ready, it's real, I don't know about you She just want to smoke and fuck I said, Girl, that's all that we do Okay, now you're talkin' my language Now you're talkin' my language Now you're talkin' my language Now you're talkin' my language Been ready, it's real, I don't know about you She just want to smoke and fuck I said, Girl, that's all that we do Famous and dangerous You understand me? Showtime, headlines, Big Tyme Sunshine, tote 9's, bust mines Flatline, hard grind, high life Stay fly, it's jet time – stunt, nigga! Every time you see a nigga – stunt, nigga! Every time you see a nigga – stunt, nigga! Swag on head to feet, nigga – stunt, nigga! I just might bring in some girls from Miami to heat up the city And that's word to Stunna, you know it",2013,0.13329876543209873,-0.028540740740740745,0.08219259259259258,0.6357927786499215,happy
hip-hop,Run-DMC,Raising Hell,"Kings from Queens, from Queens come kings We're raisin' hell like a class when the lunch bell rings The king will be praised and hell will be raised S-S-S-Suckers try to faze him, but D won't be fazed So what's your name? D.M.C., the King is me Your Highness, or His Majesty Now you can debate, you c-c-c-concentrate But you can't imitate D.M.C. the Great Dissin' all devils, causin' havoc in Hell At a very high level bass and treble shall yell Heard in the heavens are the sounds supreme So clear to the ear it is sometimes seen So loud like a cloud with thunder and lightning So proud to the crowd it is somewhat frightening No calm in the storm like a beast unleashed There's no stoppin' 'cause the rockin' cannot cease, break You see it's harder than hard, not one bit soft Courageous and contagious, so you better break North Not a cold, on a roll, did you hear me cough? Just listen while I'm dissin' 'cause you're pissin' me off Cold bedding is spreading all across your face You can't take when I break and if that's the case I'll go on and on and kick the bass So back up off the cup while I take my taste It's highly appraised when the hell is raised So demanding and commanding that you all stand dazed The unbelieving receiving prophecy so true I cut the head off the devil and I throw it at you My mighty mic control already brought his soul The rock king is so bold when he rocks and roll A black hat is my crown, symbolizin' the sound Signifyin', we won't play around, bust it Rhymin' and climbin', beat-makin' every day No synthesizer sound, so silence when I say I am great, get it straight, 'cause that's by fate My name is Run, I'm number one, that's how I rate He's in the place with the bass, and style and grace His name is Jay, he's here to play and win this race He's off the wall, on the ball, his name is D Kind of tall, yes, y'all, he's down with me From the mountain valley to the deep blue sea The word is heard as told by D I don't sing, I bring much delight Like a star shinin' bright in the darkest night If you are cold, I'll bring you heat Like I brought the whole world my funky beat Mysterious and serious, I ain't no joke Fire from the depths of hell and you can smell the smoke Kickin' and tickin' while you're havin' a ball Like chicken, finger lickin' I'll be vickin' you all So do The Bird, have you heard, did they give you a call? Just me and D.M.C., cold shakin' the walls There's no fearin' when hearin' sound of this kind Across the land every man is goin' out of his mind On the face of the earth spreading like disease Contaminating, infiltrating like a horde of bees Lord of lyrics, duke of discussion Ruler of rock, and king at cold-crushin' Puller of people, controller of crowds Lingering lyrics, long-lasting and loud Left, y'all, a-to the left, y'all Because I rock up on the mic real def, y'all And to the right, y'all, a-to the right, y'all Because I rock up on the mic all night, y'all You see, I want respect, if I'm correct They're all like a ball that I have checked And the shots they take have no effect The punk tried to dunk, but he broke his neck 'Cause I rock harder and I get farther You wanna battle D? Hey, please, don't bother To waste your time, messin' with my rhyme The only kick you'll get out of it is in your behind",1986,0.10354590570719603,-0.035151364764267994,0.047856079404466505,0.6180981595092024,angry
hip-hop,Slick Rick,Children's Story,"Now here's a little something that needs to be heard Uncle Ricky, could you read us a bedtime story? Please, huh, please? All right, you kids get to bed, I'll get the storybook Y'all tucked in? Yeah Here we go Once upon a time not long ago When people wore pajamas and lived life slow When laws were stern and justice stood And people were behavin' like they ought to good There lived a little boy who was misled By another little boy and this is what he said Me and you, tonight we're gonna make some cash Robbin' old folks and makin' the dash They did the job, money came with ease But one couldn't stop, it's like he had a disease He robbed another and another and a sister and a brother Tried to rob a man who was a D.T. undercover The cop grabbed his arm, he started acting erratic He said, Keep still, boy, no need for static Punched him in his belly and he gave him a slap But little did he know the little boy was strapped The kid pulled out a gun, he said, Why'd you hit me? The barrel was set straight for the cop's kidney The cop got scared, the kid, he starts to figure I'll do years if I pull this trigger So he cold dashed and ran around the block Cop radios in to another lady cop He ran by a tree, there he saw this sister Shot for the head, he shot back but he missed her Looked 'round good and from expectations So he decided he'd head for the subway stations But she was coming and he made a left He was runnin' top speed 'til he was outta breath Knocked an old man down and swore he killed him Sorry Then he made his move to an abandoned building Ran up the stairs up to the top floor Opened up the door there, guess who he saw? Who? Dave, the dope fiend shootin' dope Who don't know the meaning of water nor soap He said, I need bullets, hurry up, run The dope fiend brought back a spanking shotgun He went outside but there was cops all over Then he dipped into a car, a stolen Nova Raced up the block doing eighty-three Crashed into a tree near university Escaped alive though the car was battered Rat-a-tat-tatted and all the cops scattered Ran out of bullets and he still had static Grabbed a pregnant lady and pulled out the automatic Pointed at her head, he said the gun was full of lead He told the cops, Back off, or honey here is dead Deep in his heart he knew he was wrong So he let the lady go and he starts to run on Uh-huh Sirens sounded, he seemed astounded And before long the little boy got surrounded He dropped his gun, so went the glory And this is the way I have to end this story He was only seventeen, in a madman's dream The cops shot the kid, I still hear him scream This ain't funny so don't you dare laugh Uh-huh Just another case about the wrong path Uh-huh Straight and narrow or your soul gets cast Good night Knock him out the box, Rick Knock him out, Rick - Oh, boy. That Uncle Ricky is really weird - I know, right? What does he mean? Straight and narrow or yo' soul gets cast? - I don't know. I think he be crackin' it up or something - Well, I'm goin' to bed. Good night - Good night Another, Vance Wright! Rick the Ruler presentation Crumbs!",1988,0.08389712918660286,-0.02158851674641149,0.04465789473684211,0.6785714285714286,angry
hip-hop,Travis Scott,HIGHEST IN THE ROOM,"I got room in my fumes Yeah She fill my mind up with ideas I'm the highest in the room It's lit Hope I make it outta here Let's go She saw my eyes, she know I'm gone Ah I see some things that you might fear I'm doin' a show, I'll be back soon Soon That ain't what she wanna hear Nah Now I got her in my room Ah Legs wrapped around my beard Got the fastest car, it zoom Skrrt Hope we make it outta here Ah When I'm with you, I feel alive You say you love me, don't you lie Yeah Won't cross my heart, don't wanna die Keep the pistol on my side Yeah Case it's fumes Smoke She fill my mind up with ideas Straight up I'm the highest in the room It's lit Hope I make it outta here Let's go, yeah We ain't stressin' 'bout the loot Yeah My block made of quesería This not the molly, this the boot Ain't no comin' back from here Live the life of La Familia It's so much gang that I can't see ya Yeah Turn it up 'til they can't hear We can't Runnin', runnin' 'round for the thrill Yeah, dawg, dawg, 'round my real Gang Raw, raw, I been pourin' to the real Drank Nah, nah, nah, they not back of the VIP In the VIP Gorgeous, baby, keep me hard as steel Ah, this my life, I did not choose Uh, been on this since we was kids We gon' stay on top and break the rules Uh, I fill my mind up with ideas Case it's fumes She fill my mind up with ideas Straight up I'm the highest in the room I'm the highest, it's lit Hope I make it outta here",2019,0.15293063583815028,-0.007069364161849703,0.07267630057803469,0.570957095709571,happy
hip-hop,N.W.A.,Straight Outta Compton,"You are now about to witness the strength of street knowledge Straight outta Compton! Crazy motherfucker named Ice Cube From the gang called Niggas With Attitudes When I'm called off, I got a sawed-off Squeeze the trigger, and bodies are hauled off You too, boy, if you fuck with me The police are gonna have to come and get me Off your ass, that's how I'm going out For the punk motherfuckers that's showing out Niggas start to mumble, they wanna rumble Mix 'em and cook 'em in a pot, like gumbo Going off on the motherfucker like that With a gat that's pointed at your ass So give it up smooth Ain't no telling when I'm down for a jack move Here's a murder rap to keep y'all dancin' With a crime record like Charles Manson AK-47 is the tool Don't make me act a motherfucking fool Me you can go toe to toe, no maybe I'm knocking niggas out the box, daily Yo, weekly, monthly and yearly Until them dumb motherfuckers see clearly That I'm down with the capital C-P-T Boy, you can't fuck with me So when I'm in your neighborhood, you better duck ‘Cause Ice Cube is crazy as fuck As I leave, believe I'm stompin' But when I come back boy, I'm coming straight outta Compton Compton Compton Compton City of Compton, City of Compton Yo, Ren! What's up? Tell 'em where you from! Straight outta Compton, another crazy-ass nigga More punks I smoke, yo, my rep gets bigger I'm a bad motherfucker, and you know this But the pussy-ass niggas won't show this But I don't give a fuck, I'ma make my snaps If not from the records, from jacking or craps Just like burglary, the definition is jacking And when I'm legally armed it's called packing Shoot a motherfucker in a minute I find a good piece of pussy and go up in it So if you're at a show in the front row I'ma call you a bitch or dirty-ass ho You'll probably get mad like a bitch is supposed to But that shows me, slut, you're not opposed to A crazy motherfucker from the street Attitude legit, ‘cause I'm tearing up shit MC Ren controls the automatic For any dumb motherfucker that starts static Not the right hand, 'cause I'm the hand itself Every time I pull an AK off the shelf The security is maximum and that's a law R-E-N spells Ren, but I'm raw See, 'cause I'm the motherfucking villain The definition is clear, you're the witness of a killin' That's taking place without a clue And once you're on the scope, your ass is through Look, you might take it as a trip But a nigga like Ren is on a gangsta tip Straight outta Compton Compton Compton Compton City of Compton, City of Compton Eazy is his name, and the boy is coming Straight outta Compton Is a brother that'll smother your mother And make your sister think I love her Dangerous motherfucker raising hell And if I ever get caught, I make bail See, I don't give a fuck, that's the problem I see a motherfucking cop, I don't dodge him But I'm smart, lay low, creep a while And when I see a punk pass, I smile To me it's kinda funny, the attitude showing a nigga driving But don't know where the fuck he's going, just rolling Looking for the one they call Eazy But here's a flash, they'll never seize me Ruthless, never seen, like a shadow in the dark Except when I unload You see a spark and jump over hesitation And hear the scream of the one who got the lead penetration Feel a little gust of wind and I'm jetting But leave a memory no one'll be forgetting So what about the bitch who got shot? Fuck her! You think I give a damn about a bitch? I ain't a sucker This is the autobiography of the E And if you ever fuck with me You'll get taken by a stupid dope brother who will smother Word to the motherfucker, straight outta Compton Compton Compton Compton City of Compton, City of Compton Damn, that shit was dope!",1989,0.018784653465346534,0.02433415841584159,0.0033638613861386155,0.5642458100558659,angry
hip-hop,Cypress Hill,When the Shit Goes Down,"Livin' on fat pockets on full with the gat Rolling around the nine deuce Cadillac Still got my homies to watch my back And they'll smoke your ass if you wanna come and chat That's why some pigs and the kids come sweatin', they follow A hollow point shell's hard to swallow Hey Why wallow when you come to roll on? I put the clip in the .45, bring your ass on Left kicking dust as you hear the gat bust My crib's surrounded, I'm about to get rushed I brushed with death How many shells stuffed in my closet Where my big chrome things kept When the shit goes down you better be ready When the shit goes down When the shit goes down you better be ready When the shit goes down When the shit goes down you better be ready When the shit goes down When the shit goes down you better be ready You better be ready I told the boys get the sawed off Glock and the rest of the gats As I strapped on the bullet-proof vest Boom, I think I caught one to the chest Hot damn, I didn't wanna kill a man Shit, I still stand tall with the hill clan, y'all better stand back Niggas 'bout to fall I'm coming out blasting like Yosemite Sam Got the cheese and the bread for the ham When the shit goes down you better be ready When the shit goes down When the shit goes down you better be ready When the shit goes down When the shit goes down you better be ready When the shit goes down When the shit goes down you better be ready You better be ready",1993,-0.024737113402061847,-0.009932989690721657,-0.03879381443298969,0.671280276816609,angry
hip-hop,"Diddy, Ginuwine, Loon, Mario Winans & Tammy Ruggeri",I Need a Girl (Pt. 2),"Ooh, ooh, ooh Yeah, its that bounce right here Come on Time to move on, time to be strong Don't stop now, straight to the top now Someone who truly understands How to treat a man This is what I need Girl, you made me believe again If you happy, then be with him Go 'head, mami, breathe again, go 'head, mami, breathe again Don't stop now straight to the top now Go 'head, mami, make it hot now I need me a love that's gon' make my heart stop now And what I need is simple, five foot five with dimples Potential wife credentials Know about the life I'm into, life I been through And how I had a triflin' mental So ride with me, G Force, fly with me Times get hard, cry with me, die with me White beach sands, lie with me My advice is forget the limelight Let's make love, while we listen to Frank White This is what I need So tight, now I understand life What I need Yeah, take that, oh, baby Is a pretty woman next to me A pretty woman, yeah, baby To share the dreams that I believe Dream with me, believe in me Come on Maybe we could start a family Start a family, baby Someone who truly understands Oh, yeah how to treat a man How to treat a man, baby This is what I need Listen to me now, what should I say now? Come on, ma Been a whole day, now I wanna lay 'round And sip coladas, dipped in Prada I'm smooth as Erik Estrada, dipped in dollars We out in Vegas Nevada, bubble bath in the champagne glass 'Bout the size of a campaign ad You don't know how you look to me But if love was a crime, you'd be a crook to me 'Cause mami, I done been around the world Seen a lot of places Been around your girl, believe I read faces I can tell she don't want me to prevail But I learn my lesson watchin' Sean stressin' So why listen to her and start guessin'? Mami, you ain't ready to ride then start dressin' I need a girl to receive my mom's blessin' Confession, my love no contestin' I need affection Yes, I need affection, let's go Mario, talk to e'm Girl, what the hell is on your mind? I could be dumb but I'm not blind There's something leakin' in your mind Don't look too good for you and me Always getting weak That ain't what I need, baby Is a pretty woman next to me Oh, please, baby To share the dreams that I believe I need a girl in my life Maybe we could start a family Start a family, baby Someone who truly understands How to treat a man How to treat a man This is what I need Ayo, the sun don't shine forever But as long as we're here, then we might as well shine together Never mind the weather, go somewhere and get our minds together Build a love that'll last forever So let's stop the pain, stop the rain Put stress to rest girl, stop the games Name the spot, mami, I got the plane Roll through rough, I got the Range Ma, I got some thangs, known to put rocks in rings Pushing hundred-foot yachts and thangs Your man don't play, have you ever been to Saint-Tropez Or seen a brotha play a Mandolay? Girl, I wanna just look in your eyes and watch the sunrise No more lies, no more tears to cry No more reasons for leavin', you, I believe in Love you 'til the day I stop breathing I love you, girl This is what I need Yes, I do Is a pretty woman next to me Standing next to me, girl To share the dreams that I believe When I wake up in the morning Maybe we could start a family I wanna see your pretty face Someone who truly understands how to treat a man Oh, yeah, oh, yeah This is what I need Is that all you want? Is a pretty woman next to me Make the sacrifice To share the dreams that I believe And maybe, maybe we Someone who truly understands how to treat a man This is what I need baby Is a pretty woman next to me Standing next to me, girl To share the dreams that I believe When I wake up in the morning Maybe we could start a family I wanna see your pretty face, baby Someone who truly understands, how to treat a man Oh yeah, oh yeah This is what I need Is a pretty woman next to me",2002,0.18088259109311738,-0.0462327935222672,0.022281376518218623,0.6190476190476191,happy
hip-hop,Boogie Down Productions,South Bronx,"Yo, what's up, Blastmaster KRS-One? This jam is kicking Word, yo, what up, D-Nice? Yo, what's up Scott La Rock? Yo, man, we chilling, just funky fresh jam I want to tell you a little something about us We're the Boogie Down Productions crew And due to the fact that no one else out there knew what time it was We have to tell you a little story about where we we come from South Bronx, the South-South Bronx South Bronx, the South-South Bronx South Bronx, the South-South Bronx South Bronx, the South-South Bronx Many people tell me this style is terrific It is kinda different, but let's get specific KRS-One specialize in music I'll only use this type of style when I choose it Party people in the place to be, KRS-One attacks You got dropped off MCA 'cause the rhymes you wrote was wack So, you think that hip-hop had its start out in Queensbridge? If you pop that junk up in the Bronx you might not live, 'cause you're in South Bronx, the South-South Bronx South Bronx, the South-South Bronx South Bronx, the South-South Bronx South Bronx, the South-South Bronx I came with Scott La Rock to express one thing I am a teacher and others are kings If that's the title they earn, well it's well deserved, but Without a crown, see, I still burn You settle for a pebble, not a stone like a rebel KRS-One is the holder of a boulder Money folder You want a fresh style, let me show ya Now way back in the days when hip-hop began With Coke De La Rock, Kool Herc and then Bam B-boys ran to the latest jam But when it got shot up, they went home and said, Damn There's got to be a better way to hear our music every day B-boys getting blown away but coming outside anyway They tried again outside in Cedar Park Power from a street light made the place dark But, yo, they didn't care, they turned it out I know a few understand what I'm talking about Remember Bronx River rolling thick With Kool DJ Red Alert and Chuck Chillout on the mix When Afrika Islam was rocking the jams And on the other side of town was a kid named Flash Patterson and Mill Brook projects Casanova all over, you couldn't stop it The Nine Lives Crew, the Cypress Boys The real Rock Steady taking out these toys As odd as it looked, as wild as it seem I didn't hear a peep from a place called Queens It was '76 to 1980 The dreads in Brooklyn was crazy You couldn't bring out your set with no hip-hop Because the pistols would go *gunshots* So why don't you wise up? Show all the people in the place that you are wack Instead of tryna take out LL, you need to take your homeboys off the crack 'Cause if you don't, well then, their nerves will become shot And that would leave the job up to my own Scott La Rock, and he's from South Bronx, the South-South Bronx South Bronx, the South-South Bronx South Bronx, the South-South Bronx South Bronx, the South-South Bronx South Bronx, the South-South Bronx South Bronx, the South-South Bronx South Bronx, the South-South Bronx South Bronx, the South-South Bronx The human TR-808, D-Nice The poet, the Blastmaster KRS-ONE The Grand Incredible DJ Scott La Rock Boogie Down Productions Fresh for '86, you suckers",1986,0.11396842105263158,-0.08452368421052632,0.0033105263157894773,0.6229508196721312,sad
hip-hop,LL Cool J,The Boomin' System,"Just kick a little something for them cars that be bumping Yeah, aight, but we need a beat that they can front to Oh, that'll work, be funky, you know what I'm sayin'? Cars ride by with the boomin' systems Cars ride by— Cars ride by with the boomin' systems Funky Cars ride by— For all the cars out there and all the brothers Cars ride by with the boomin' systems That like to front in they rides Cars ride by— Check it out You know it's funky, funky, funky 'cause you heard it from here, see A jam that you love that don't be gettin' no airplay Strictly for frontin' when you're ridin' around Twelve o'clock at night with your windows down Headlights blinkin' 'cause your batteries drain Armor All on your tires and a big gold chain Parkin' outside of all the hip-hop spots Push the EQ and play connect the dots Leanin' to the side, people everywhere The trunk full of amps, there ain't no room for a spare Big beats bumpin' with the bass in back All the sophisticated suckers catch a heart attack 'Cause they don't understand why I act this way Pumpin' up the funky beat until the break of day It's because I want attention when I'm ridin' by And the girls be on my jock 'cause my system's fly Cars ride by with the boomin' systems Cars ride by with the boomin' systems All up at dawn Cars ride by with the boomin' systems Just frontin' Cars ride by with the boomin' systems Girlies wanna ride with a brother like me 'Cause they be hear me gettin' funky frequently They tell me don't drink and drive, I say, What is this? Mind your business Then pass it around Laid back, hypnotized by the funky sound People in the street see me bobbin' my head While I'm checkin' out the rapper and the rhyme that he said I'm frontin' and I don't care if you know The back seat of my car is like a disco show You would think I was a good friend of Al Capone Crazy air freshener, who needs cologne? Bottom to the bottom to the top to the top Cruise, it's three o'clock The girlies, they smile, they see me comin' I'm steady hummin', I got the Funky Drummer drummin' My trunk be shakin', vibratin' and rattlin' Pumpin' so loud, all the shorties be babblin' My right-hand man's here without the swing Every chance I get I'm showin' off my rings I can keep it up until the break of dawn 'Cause I'm frontin' in my ride and my word is bond Cars ride by with the boomin' systems Frontin', you know what I mean? Cars ride by— Cars ride by with the boomin' systems Cars ride by— Sunroof open so I can feel the wind blow I don't give a damn if it cracks my back window C to the O to the O to the L to the I to the N To the F to the R to the O to the N to the T to the I to the N That means I'm chillin' Like Spoonie Gee said, my seats are soft like a bed They recline way back, so I can get real cozy I got the gangster tapes in the place Like a basehead would say, I want bass I want a hit, I want a dose You're rollin' up smilin', but you can't come close 'Cause my system is pumpin' loud Like Rakim said, I wanna move the crowd I warm it up with Kane, fight the power with PE Tell the cops, You gots to chill with EPMD This is something devastatin' that'll break your trunk And remember, Uncle L is like the future of the funk Cars ride by with the boomin' systems Yeah, that's frontin' Cars ride by— Cars ride by with the boomin' systems You know what I'm sayin'? Cars ride by— So next time you're in your ride pumpin' it up Cars ride by with the boomin' systems Just remember Cars ride by— It's cool Cars ride by with the boomin' systems Cars ride by— Peace",1990,0.1632531328320802,-0.04235588972431077,0.037491228070175436,0.5675675675675675,happy
